Year,Month,County,Count,Population,populationweightedcount,Monthlyavgpm2.5,MonthlyavgNO2,MonthlyavgOzone,MonthlyavgSO2,MonthlyavgCO,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,pct_unhealthy_days,pct_good_days,aqi_category,date,season,birth_rate_per_1000,county_size
2016,6,Orange,3034.0,3164986,0.0009586140349435984,12.556604737373736,9.756570591666666,0.0381404,0.0540544833333333,0.30689761,,,,,,,,,,,0.0,0.0,,2016-06-01,Summer,0.9586140349435984,Major
2016,6,Placer,321.0,378943,0.0008470930984343292,7.05488508,6.78907851724138,0.0410451428571428,,,,,,,,,,,,,0.0,0.0,,2016-06-01,Summer,0.8470930984343292,Large
2016,6,Plumas,14.0,18665,0.0007500669702652022,4.665,,,,,,,,,,,,,,,0.0,0.0,,2016-06-01,Summer,0.7500669702652022,Small
2016,6,Riverside,2433.0,2380081,0.0010222341172422,13.78027643283582,5.6321449333333335,0.049400289672544,0.1477097333333333,0.1847552466666666,,,,,,,,,,,0.0,0.0,,2016-06-01,Summer,1.0222341172422285,Major
2016,6,Sacramento,1668.0,1510987,0.0011039141964821,6.07970707051282,5.327516058441558,0.0385336333333333,,0.275522875,,,,,,,,,,,0.0,0.0,,2016-06-01,Summer,1.103914196482167,Major
2016,6,San Benito,73.0,59225,0.0012325875897002,4.146932355932203,,0.0348865,,,,,,,,,,,,,0.0,0.0,,2016-06-01,Summer,1.2325875897002956,Medium
2016,6,San Bernardino,2595.0,2131960,0.001217189815944,10.746024940909091,15.161251555084746,0.0555755430267062,0.823074091954023,0.3403913579545454,,,,,,,,,,,0.0,0.0,,2016-06-01,Summer,1.217189815944014,Major
2016,6,San Diego,3419.0,3306089,0.0010341524381225,8.781488751351352,6.558999470833333,0.03989981,0.1392938,0.3406290555555555,,,,,,,,,,,0.0,0.0,,2016-06-01,Summer,1.0341524381225067,Major
2016,6,San Francisco,752.0,871512,0.0008628682106499968,6.558309716666667,5.819140448275863,0.0251588,,0.3901932166666667,,,,,,,,,,,0.0,0.0,,2016-06-01,Summer,0.8628682106499969,Large
2016,6,San Joaquin,799.0,732809,0.0010903250369468,9.208055994186047,6.22732655,0.0379099,,0.1849911166666666,,,,,,,,,,,0.0,0.0,,2016-06-01,Summer,1.0903250369468716,Large
2016,6,San Luis Obispo,227.0,281803,0.000805527265501077,7.986144751243781,1.7612628833333333,0.0350854523809523,0.1352764,,,,,,,,,,,,0.0,0.0,,2016-06-01,Summer,0.805527265501077,Large
2016,6,San Mateo,742.0,767906,0.000966264100033077,11.610126816666666,6.696745633333333,0.024849,,0.2830772333333333,,,,,,,,,,,0.0,0.0,,2016-06-01,Summer,0.966264100033077,Large
2016,6,Santa Barbara,483.0,444340,0.0010870054462798,8.53880975,1.9389610743034056,0.0301598431372549,0.2743522638888889,0.2007395833333333,,,,,,,,,,,0.0,0.0,,2016-06-01,Summer,1.0870054462798757,Large
2016,6,Santa Clara,1952.0,1928368,0.0010122549222969,8.327331432432432,9.904430883333331,0.030432775,0.1795967833333333,0.3497084666666666,,,,,,,,,,,0.0,0.0,,2016-06-01,Summer,1.012254922296989,Major
2016,6,Santa Cruz,242.0,274396,0.0008819370544760127,5.847180720338983,,0.0256215333333333,,,,,,,,,,,,,0.0,0.0,,2016-06-01,Summer,0.8819370544760128,Large
2016,6,Shasta,185.0,178571,0.0010360024864059,3.42,,0.0378839827586206,,,,,,,,,,,,,0.0,0.0,,2016-06-01,Summer,1.0360024864059674,Medium
2016,6,Sierra,0.0,2951,0.0,,,,,,,,,,,,,,,,0.0,0.0,,2016-06-01,Summer,0.0,Small
2016,6,Siskiyou,40.0,43376,0.0009221689413500552,2.52,,0.0206632333333333,,,,,,,,,,,,,0.0,0.0,,2016-06-01,Summer,0.9221689413500553,Small
2016,6,Solano,441.0,438858,0.001004880849842,6.472477575,4.1614562,0.0319159111111111,0.6852629666666666,0.2767708833333333,,,,,,,,,,,0.0,0.0,,2016-06-01,Summer,1.0048808498420903,Large
2016,6,Sonoma,388.0,502547,0.0007720670902423057,4.088925133333333,2.509240333333333,0.0264523448275862,,0.1533717666666666,,,,,,,,,,,0.0,0.0,,2016-06-01,Summer,0.7720670902423057,Large
2016,6,Stanislaus,593.0,539255,0.0010996652789496,7.327533699186992,6.0486361,0.0424632,,0.19706835,,,,,,,,,,,0.0,0.0,,2016-06-01,Summer,1.0996652789496622,Large
2016,6,Sutter,99.0,95742,0.0010340289528106,8.076666666666666,,0.04216125,,,,,,,,,,,,,0.0,0.0,,2016-06-01,Summer,1.0340289528106787,Medium
2016,6,Tehama,71.0,63453,0.0011189384268671,3.982221316666666,,0.0467735333333333,,,,,,,,,,,,,0.0,0.0,,2016-06-01,Summer,1.11893842686713,Medium
2016,6,Trinity,,12828,,,,,,,,,,,,,,,,,0.0,0.0,,2016-06-01,Summer,,Small
2016,6,Tulare,589.0,459235,0.0012825677485383,9.03,6.1520882666666665,0.055541375,,,,,,,,,,,,,0.0,0.0,,2016-06-01,Summer,1.2825677485383302,Large
2016,6,Tuolumne,37.0,53770,0.0006881160498419193,,,0.0555431,,,,,,,,,,,,,0.0,0.0,,2016-06-01,Summer,0.6881160498419193,Medium
2016,6,Ventura,777.0,847323,0.0009170056755216134,12.643315464788731,5.6970026,0.03724458,,,,,,,,,,,,,0.0,0.0,,2016-06-01,Summer,0.9170056755216134,Large
2016,6,Yolo,208.0,215627,0.0009646287338784104,6.02,5.983623166666667,0.03287255,,,,,,,,,,,,,0.0,0.0,,2016-06-01,Summer,0.9646287338784104,Large
2016,6,Yuba,106.0,74952,0.0014142384459387,,,,,,,,,,,,,,,,0.0,0.0,,2016-06-01,Summer,1.414238445938734,Medium
2016,7,Alameda,1675.0,1650950,0.0010145673703019,6.850232344155844,7.253620075675676,0.02410925,1.033718396551724,0.3437182418032787,,,,,,,,,,,0.0,0.0,,2016-07-01,Summer,1.0145673703019473,Major
2016,7,Alpine,0.0,1047,0.0,,,,,,,,,,,,,,,,0.0,0.0,,2016-07-01,Summer,0.0,Small
2016,7,Amador,21.0,37429,0.0005610622779128483,,,0.0399336451612903,,,,,,,,,,,,,0.0,0.0,,2016-07-01,Summer,0.5610622779128484,Small
2016,7,Butte,229.0,226231,0.0010122397018976,8.564,4.851011774193548,0.0449165,,0.1755633387096774,,,,,,,,,,,0.0,0.0,,2016-07-01,Summer,1.012239701897618,Large
2016,7,Calaveras,30.0,45322,0.0006619301884294603,7.019855290322581,,0.0469032580645161,,,,,,,,,,,,,0.0,0.0,,2016-07-01,Summer,0.6619301884294603,Small
2016,7,Colusa,31.0,21496,0.0014421287681429,6.583621402985075,,0.036406129032258,,,,,,,,,,,,,0.0,0.0,,2016-07-01,Summer,1.4421287681429105,Small
2016,7,Contra Costa,1022.0,1137268,0.0008986448225044581,5.037985040322581,4.048508241935484,0.0268037258064516,1.2824742989130435,0.1770874892473118,,,,,,,,,,,0.0,0.0,,2016-07-01,Summer,0.8986448225044581,Major
2016,7,Del Norte,20.0,27382,0.0007304068366079906,,,,,,,,,,,,,,,,0.0,0.0,,2016-07-01,Summer,0.7304068366079907,Small
2016,7,El Dorado,132.0,185976,0.0007097690024519292,,,0.0516145806451612,,,,,,,,,,,,,0.0,0.0,,2016-07-01,Summer,0.7097690024519292,Medium
2016,7,Fresno,1357.0,976830,0.0013891874737671,8.78364983898305,8.545959489247313,0.0508452119815668,0.9203941935483873,0.2031058494623656,,,,,,,,,,,0.0,0.0,,2016-07-01,Summer,1.3891874737671857,Large
2016,7,Glenn,35.0,27840,0.0012571839080459,,,0.0336224193548387,,,,,,,,,,,,,0.0,0.0,,2016-07-01,Summer,1.257183908045977,Small
2016,7,Humboldt,131.0,136290,0.0009611857069484188,4.694736842105264,0.8372668548387097,0.0181324838709677,-0.0214051774193548,0.1444660322580645,,,,,,,,,,,0.0,0.0,,2016-07-01,Summer,0.9611857069484188,Medium
2016,7,Imperial,239.0,180179,0.0013264586883044,13.733962264150945,5.17196529032258,0.0373232177419354,0.8272141290322581,0.1988534035087719,,,,,,,,,,,0.0,0.0,,2016-07-01,Summer,1.3264586883044085,Medium
2016,7,Inyo,,17922,,7.017924716417911,,0.039675987804878,0.0167469838709677,0.1034259354838709,,,,,,,,,,,0.0,0.0,,2016-07-01,Summer,,Small
2016,7,Kern,1166.0,880856,0.0013237123888581,11.215632815789474,7.267944913793103,0.0524530725806451,,0.1742367741935483,,,,,,,,,,,0.0,0.0,,2016-07-01,Summer,1.3237123888581108,Large
2016,7,Kings,203.0,149382,0.0013589321337242,10.830545486111111,5.559012451612904,0.0490721129032258,,,,,,,,,,,,,0.0,0.0,,2016-07-01,Summer,1.3589321337242772,Medium
2016,7,Lake,72.0,63903,0.0011267076663067,3.12,,0.0288636774193548,,,,,,,,,,,,,0.0,0.0,,2016-07-01,Summer,1.1267076663067461,Medium
2016,7,Lassen,18.0,30721,0.0005859184271345334,,,,,,,,,,,,,,,,0.0,0.0,,2016-07-01,Summer,0.5859184271345335,Small
2016,7,Los Angeles,10094.0,10105708,0.0009988414468338092,11.929052697222222,10.620382052995392,0.0391564075,0.7000453440860215,0.2350095352601156,,,,,,,,,,,0.0,0.0,,2016-07-01,Summer,0.9988414468338092,Major
2016,7,Madera,216.0,153956,0.0014029982592429,7.623539421875,4.175902935483871,0.0462351612903225,,0.1319220322580645,,,,,,,,,,,0.0,0.0,,2016-07-01,Summer,1.4029982592429004,Medium
2016,7,Marin,180.0,260562,0.000690814470260437,4.925753854838709,4.544460032258065,0.0203927419354838,,0.3379324032258065,,,,,,,,,,,0.0,0.0,,2016-07-01,Summer,0.6908144702604371,Large
2016,7,Mariposa,14.0,17456,0.0008020164986251146,,,0.0546128870967741,,,,,,,,,,,,,0.0,0.0,,2016-07-01,Summer,0.8020164986251146,Small
2016,7,Mendocino,96.0,87285,0.0010998453342498,6.077412903225807,,0.0238442903225806,,,,,,,,,,,,,0.0,0.0,,2016-07-01,Summer,1.099845334249871,Medium
2016,7,Merced,399.0,267628,0.0014908753942038,9.671014041666666,6.141428516129032,0.0469032580645161,,,,,,,,,,,,,0.0,0.0,,2016-07-01,Summer,1.490875394203895,Large
2016,7,Modoc,,8961,,,,,,,,,,,,,,,,,0.0,0.0,,2016-07-01,Summer,,Small
2016,7,Mono,13.0,14273,0.0009108106214530932,,,,,,,,,,,,,,,,0.0,0.0,,2016-07-01,Summer,0.9108106214530932,Small
2016,7,Monterey,527.0,433953,0.0012144172295156,6.533881560209424,1.8024193870967744,0.0218544838709677,,0.2711693225806451,,,,,,,,,,,0.0,0.0,,2016-07-01,Summer,1.2144172295156388,Large
2016,7,Napa,123.0,140840,0.0008733314399318376,10.431172145161293,3.4858345483870967,0.0224705806451612,,0.2679494032258064,,,,,,,,,,,0.0,0.0,,2016-07-01,Summer,0.8733314399318376,Medium
2016,7,Nevada,57.0,98913,0.0005762639895665889,7.433333333333334,,0.0597093870967741,,,,,,,,,,,,,0.0,0.0,,2016-07-01,Summer,0.5762639895665889,Medium
2016,7,Orange,3216.0,3164986,0.0010161182387536,12.043170291262136,9.597953798165138,0.0348245585585585,0.0760022419354838,0.2995313269230769,,,,,,,,,,,0.0,0.0,,2016-07-01,Summer,1.0161182387536627,Major
2016,7,Placer,297.0,378943,0.0007837590349999868,7.820716444444445,6.035596709677419,0.0400340967741935,,,,,,,,,,,,,0.0,0.0,,2016-07-01,Summer,0.7837590349999868,Large
2016,7,Plumas,13.0,18665,0.0006964907581034021,6.475,,,,,,,,,,,,,,,0.0,0.0,,2016-07-01,Summer,0.6964907581034021,Small
2016,7,Riverside,2531.0,2380081,0.001063409186494,13.91487969090909,5.169786585253457,0.0482189951690821,0.237734129032258,0.1158498580645161,,,,,,,,,,,0.0,0.0,,2016-07-01,Summer,1.0634091864940731,Major
2016,7,Sacramento,1729.0,1510987,0.0011442851593031,5.922803302857143,4.882694390070922,0.0367022336448598,,0.226899409090909,,,,,,,,,,,0.0,0.0,,2016-07-01,Summer,1.1442851593031576,Major
2016,7,San Benito,60.0,59225,0.0010130856901646,6.982545754716981,,0.0304624827586206,,,,,,,,,,,,,0.0,0.0,,2016-07-01,Summer,1.0130856901646264,Medium
2016,7,San Bernardino,2649.0,2131960,0.0012425186213625,12.73605092173913,15.25928895967742,0.057696736,0.845572376344086,0.3441433413978494,,,,,,,,,,,0.0,0.0,,2016-07-01,Summer,1.2425186213625021,Major
2016,7,San Diego,3502.0,3306089,0.0010592576303904,7.707125608465608,5.767983763565892,0.0370885794392523,0.099590724137931,0.2935630934065934,,,,,,,,,,,0.0,0.0,,2016-07-01,Summer,1.0592576303904704,Major
2016,7,San Francisco,783.0,871512,0.0008984385757166855,4.683158016129032,3.1706333870967742,0.0193529677419354,,0.310869,,,,,,,,,,,0.0,0.0,,2016-07-01,Summer,0.8984385757166855,Large
2016,7,San Joaquin,895.0,732809,0.0012213277948278,9.808371808139537,6.209834459016394,0.0368861967213114,,0.173176,,,,,,,,,,,0.0,0.0,,2016-07-01,Summer,1.2213277948278474,Large
2016,7,San Luis Obispo,199.0,281803,0.0007061670741617371,5.822292450413223,1.6817676612903223,0.0328391751152073,0.0,,,,,,,,,,,,0.0,0.0,,2016-07-01,Summer,0.7061670741617372,Large
2016,7,San Mateo,756.0,767906,0.0009844954981469089,10.47167485483871,5.789041129032258,0.0185749354838709,,0.2917822419354838,,,,,,,,,,,0.0,0.0,,2016-07-01,Summer,0.9844954981469086,Large
2016,7,Santa Barbara,467.0,444340,0.0010509969842913,8.723941272727272,1.572797211764706,0.0275524274193548,0.2681557419354838,0.1372109784946236,,,,,,,,,,,0.0,0.0,,2016-07-01,Summer,1.0509969842913085,Large
2016,7,Santa Clara,1911.0,1928368,0.000990993420343005,7.624548103626943,9.034738803278689,0.025602737704918,0.1585532741935484,0.3431829677419354,,,,,,,,,,,0.0,0.0,,2016-07-01,Summer,0.9909934203430051,Major
2016,7,Santa Cruz,252.0,274396,0.000918380734413038,4.282257,,0.020273193548387,,,,,,,,,,,,,0.0,0.0,,2016-07-01,Summer,0.9183807344130381,Large
2016,7,Shasta,183.0,178571,0.0010248024595259,7.05,,0.039189282051282,,,,,,,,,,,,,0.0,0.0,,2016-07-01,Summer,1.0248024595259029,Medium
2016,7,Sierra,,2951,,,,,,,,,,,,,,,,,0.0,0.0,,2016-07-01,Summer,,Small
2016,7,Siskiyou,38.0,43376,0.0008760604942825526,3.72,,0.0291861612903225,,,,,,,,,,,,,0.0,0.0,,2016-07-01,Summer,0.8760604942825526,Small
2016,7,Solano,404.0,438858,0.0009205711186762004,5.53146729032258,3.627208967741935,0.0267616451612903,0.6013545161290322,0.257275564516129,,,,,,,,,,,0.0,0.0,,2016-07-01,Summer,0.9205711186762005,Large
2016,7,Sonoma,436.0,502547,0.0008675805447052713,2.8956846557377047,2.017110774193549,0.0210462096774193,,0.2027612258064516,,,,,,,,,,,0.0,0.0,,2016-07-01,Summer,0.8675805447052714,Large
2016,7,Stanislaus,683.0,539255,0.0012665622015558,7.101828325396825,7.123881225806452,0.0421869193548387,,0.1891748064516129,,,,,,,,,,,0.0,0.0,,2016-07-01,Summer,1.2665622015558502,Large
2016,7,Sutter,113.0,95742,0.0011802552693697,7.741935483870968,,0.0419097903225806,,,,,,,,,,,,,0.0,0.0,,2016-07-01,Summer,1.1802552693697645,Medium
2016,7,Tehama,76.0,63453,0.0011977369076324,4.911476328125,,0.049895629032258,,,,,,,,,,,,,0.0,0.0,,2016-07-01,Summer,1.197736907632421,Medium
2016,7,Trinity,12.0,12828,0.0009354536950420954,,,,,,,,,,,,,,,,0.0,0.0,,2016-07-01,Summer,0.9354536950420954,Small
2016,7,Tulare,615.0,459235,0.0013391836423617,10.566666666666666,6.386165935483871,0.0582717642276422,,,,,,,,,,,,,0.0,0.0,,2016-07-01,Summer,1.3391836423617538,Large
2016,7,Tuolumne,36.0,53770,0.0006695183187651107,,,0.0605462499999999,,,,,,,,,,,,,0.0,0.0,,2016-07-01,Summer,0.6695183187651107,Medium
2016,7,Ventura,794.0,847323,0.000937068862759538,11.71264251923077,5.084093080645161,0.0350217171052631,,,,,,,,,,,,,0.0,0.0,,2016-07-01,Summer,0.9370688627595379,Large
2016,7,Yolo,194.0,215627,0.0008997017998673636,6.76,6.207152935483871,0.0292684838709677,,,,,,,,,,,,,0.0,0.0,,2016-07-01,Summer,0.8997017998673635,Large
2016,7,Yuba,101.0,74952,0.0013475290852812,,,,,,,,,,,,,,,,0.0,0.0,,2016-07-01,Summer,1.3475290852812465,Medium
2016,8,Alameda,1782.0,1650950,0.0010793785396286,6.658694235099338,7.554001158469945,0.0251268797814207,0.7703330983606558,0.384839893877551,,,,,,,,,,,0.0,0.0,,2016-08-01,Summer,1.0793785396286988,Major
2016,8,Alpine,,1047,,,,,,,,,,,,,,,,,0.0,0.0,,2016-08-01,Summer,,Small
2016,8,Amador,30.0,37429,0.0008015175398754976,,,0.0426318064516129,,,,,,,,,,,,,0.0,0.0,,2016-08-01,Summer,0.8015175398754976,Small
2016,8,Butte,245.0,226231,0.0010829638732092,9.555172413793104,6.489850161290322,0.0507064193548387,,0.2224939354838709,,,,,,,,,,,0.0,0.0,,2016-08-01,Summer,1.082963873209242,Large
2016,8,Calaveras,38.0,45322,0.0008384449053439831,9.793200714285714,,0.0505429032258064,,,,,,,,,,,,,0.0,0.0,,2016-08-01,Summer,0.8384449053439831,Small
2016,8,Colusa,28.0,21496,0.0013025679196129,8.487491646153845,,0.0397267096774193,,,,,,,,,,,,,0.0,0.0,,2016-08-01,Summer,1.3025679196129512,Small
2016,8,Contra Costa,1110.0,1137268,0.0009760232416633546,4.395399423076923,4.10852431147541,0.0273363467741935,1.131838849726776,0.2950670161290322,,,,,,,,,,,0.0,0.0,,2016-08-01,Summer,0.9760232416633546,Major
2016,8,Del Norte,21.0,27382,0.0007669271784383902,,,,,,,,,,,,,,,,0.0,0.0,,2016-08-01,Summer,0.7669271784383902,Small
2016,8,El Dorado,159.0,185976,0.000854949025680733,,,0.057401688172043,,,,,,,,,,,,,0.0,0.0,,2016-08-01,Summer,0.8549490256807329,Medium
2016,8,Fresno,1400.0,976830,0.0014332074158246,12.137916692982456,9.918780231182796,0.0514546820276497,0.7310546129032258,0.2406789677419354,,,,,,,,,,,0.0,0.0,,2016-08-01,Summer,1.4332074158246575,Large
2016,8,Glenn,34.0,27840,0.001221264367816,,,0.0364288709677419,,,,,,,,,,,,,0.0,0.0,,2016-08-01,Summer,1.221264367816092,Small
2016,8,Humboldt,109.0,136290,0.0007997652065448676,3.609090909090909,0.9188134838709676,0.0186074032258064,0.0118876209677419,0.2102855,,,,,,,,,,,0.0,0.0,,2016-08-01,Summer,0.7997652065448676,Medium
2016,8,Imperial,281.0,180179,0.0015595602151194,11.833928571428572,5.865380903225806,0.0317262155172413,0.6440052419354839,0.1906108225806451,,,,,,,,,,,0.0,0.0,,2016-08-01,Summer,1.559560215119409,Medium
2016,8,Inyo,15.0,17922,0.0008369601606963508,11.318684192592592,,0.0456036888888888,0.014814724137931,0.1227719310344827,,,,,,,,,,,0.0,0.0,,2016-08-01,Summer,0.8369601606963508,Small
2016,8,Kern,1245.0,880856,0.0014133978766109,14.908883605042018,8.610381241666667,0.0543783266129032,,0.2263027338709677,,,,,,,,,,,0.0,0.0,,2016-08-01,Summer,1.413397876610933,Large
2016,8,Kings,204.0,149382,0.0013656263806884,14.634848985915491,6.135773935483871,0.0509331206896551,,,,,,,,,,,,,0.0,0.0,,2016-08-01,Summer,1.3656263806884363,Medium
2016,8,Lake,87.0,63903,0.0013614384301206,5.26,,0.0344170967741935,,,,,,,,,,,,,0.0,0.0,,2016-08-01,Summer,1.3614384301206515,Medium
2016,8,Lassen,33.0,30721,0.0010741837830799,,,,,,,,,,,,,,,,0.0,0.0,,2016-08-01,Summer,1.0741837830799779,Small
2016,8,Los Angeles,11409.0,10105708,0.001128965926979,11.14883787534626,12.135303462264153,0.0372062230576441,0.6034569,0.2584891441969519,,,,,,,,,,,0.0,0.0,,2016-08-01,Summer,1.1289659269790895,Major
2016,8,Madera,227.0,153956,0.0014744472446673,9.834420276923076,4.739231096774193,0.0465872096774193,,0.1694306129032258,,,,,,,,,,,0.0,0.0,,2016-08-01,Summer,1.4744472446673076,Medium
2016,8,Marin,201.0,260562,0.0007714094917908214,4.566374483870968,4.786173064516129,0.0207388709677419,,0.3765313387096774,,,,,,,,,,,0.0,0.0,,2016-08-01,Summer,0.7714094917908214,Large
2016,8,Mariposa,11.0,17456,0.0006301558203483043,,,0.0615645322580645,,,,,,,,,,,,,0.0,0.0,,2016-08-01,Summer,0.6301558203483043,Small
2016,8,Mendocino,102.0,87285,0.0011685856676404,7.082221403225806,,0.027423193548387,,,,,,,,,,,,,0.0,0.0,,2016-08-01,Summer,1.168585667640488,Medium
2016,8,Merced,364.0,267628,0.0013600968508526,12.920978835616438,6.1451295483870965,0.0487415161290322,,,,,,,,,,,,,0.0,0.0,,2016-08-01,Summer,1.360096850852676,Large
2016,8,Modoc,,8961,,,,,,,,,,,,,,,,,0.0,0.0,,2016-08-01,Summer,,Small
2016,8,Mono,16.0,14273,0.0011209976879422,,,,,,,,,,,,,,,,0.0,0.0,,2016-08-01,Summer,1.1209976879422685,Small
2016,8,Monterey,570.0,433953,0.0013135063013736,12.926224084210526,2.15281670967742,0.0228260537634408,,0.3204944193548387,,,,,,,,,,,0.0,0.0,,2016-08-01,Summer,1.3135063013736512,Large
2016,8,Napa,127.0,140840,0.0009017324623686452,9.779195903225808,4.252952366666666,0.0232290322580645,,0.2955116290322581,,,,,,,,,,,0.0,0.0,,2016-08-01,Summer,0.9017324623686452,Medium
2016,8,Nevada,80.0,98913,0.0008087915643039843,10.38125,,0.065766129032258,,,,,,,,,,,,,0.0,0.0,,2016-08-01,Summer,0.8087915643039842,Medium
2016,8,Orange,3524.0,3164986,0.0011134330452014,11.462087757575755,10.143390346774192,0.0355826048387096,0.068798629032258,0.3015089741935484,,,,,,,,,,,0.0,0.0,,2016-08-01,Summer,1.1134330452014638,Major
2016,8,Placer,362.0,378943,0.000955288790134664,7.0462398828125,5.889152709677419,0.0444584137931034,,,,,,,,,,,,,0.0,0.0,,2016-08-01,Summer,0.9552887901346641,Large
2016,8,Plumas,19.0,18665,0.0010179480310742,8.418181818181818,,,,,,,,,,,,,,,0.0,0.0,,2016-08-01,Summer,1.017948031074203,Small
2016,8,Riverside,2904.0,2380081,0.0012201265419118,13.045639548611112,6.401737958525346,0.0455774225352112,0.2623188064516129,0.1449843225806451,,,,,,,,,,,0.0,0.0,,2016-08-01,Summer,1.2201265419118088,Major
2016,8,Sacramento,1780.0,1510987,0.0011780379314977,7.556869094444444,4.67308943956044,0.0369892010309278,,0.2858780058139535,,,,,,,,,,,0.0,0.0,,2016-08-01,Summer,1.178037931497756,Major
2016,8,San Benito,75.0,59225,0.0012663571127057,8.00876685483871,,0.0298628870967741,,,,,,,,,,,,,0.0,0.0,,2016-08-01,Summer,1.2663571127057829,Medium
2016,8,San Bernardino,2871.0,2131960,0.0013466481547496,12.17460648148148,17.11049444032922,0.0549563378746594,0.9280332688172044,0.3997964946236559,,,,,,,,,,,0.0,0.0,,2016-08-01,Summer,1.34664815474962,Major
2016,8,San Diego,3956.0,3306089,0.0011965800073742,7.600201744565218,5.60084854054054,0.039119445482866,0.0497810483870967,0.3087302419354839,,,,,,,,,,,0.0,0.0,,2016-08-01,Summer,1.1965800073742723,Major
2016,8,San Francisco,810.0,871512,0.00092941921625864,5.014422612903226,3.2687292903225806,0.0224947096774193,,0.2715275483870967,,,,,,,,,,,0.0,0.0,,2016-08-01,Summer,0.9294192162586401,Large
2016,8,San Joaquin,967.0,732809,0.0013195798632385,10.935696177419354,7.245708274193548,0.0368018387096774,,0.1907889677419355,,,,,,,,,,,0.0,0.0,,2016-08-01,Summer,1.3195798632385791,Large
2016,8,San Luis Obispo,223.0,281803,0.0007913329524525998,8.61552529032258,2.087989435483871,0.0334472396313364,0.027609693548387,,,,,,,,,,,,0.0,0.0,,2016-08-01,Summer,0.7913329524525998,Large
2016,8,San Mateo,795.0,767906,0.0010352829643211,11.101427516129032,5.866603967741936,0.0197679032258064,,0.2773336612903225,,,,,,,,,,,0.0,0.0,,2016-08-01,Summer,1.0352829643211539,Large
2016,8,Santa Barbara,475.0,444340,0.0010690012152855,9.905406484076432,1.576770406060606,0.027497352303523,0.1790684216216216,0.1381310652173913,,,,,,,,,,,0.0,0.0,,2016-08-01,Summer,1.069001215285592,Large
2016,8,Santa Clara,2051.0,1928368,0.0010635936709175,8.469456816326531,9.571314451612905,0.0246078951612903,0.1030614838709677,0.3536526370967742,,,,,,,,,,,0.0,0.0,,2016-08-01,Summer,1.0635936709175842,Major
2016,8,Santa Cruz,235.0,274396,0.000856426478520095,4.358713427419355,,0.0209734193548387,,,,,,,,,,,,,0.0,0.0,,2016-08-01,Summer,0.856426478520095,Large
2016,8,Shasta,192.0,178571,0.0010752025804861,9.5,,0.0449744471544715,,,,,,,,,,,,,0.0,0.0,,2016-08-01,Summer,1.075202580486193,Medium
2016,8,Sierra,,2951,,,,,,,,,,,,,,,,,0.0,0.0,,2016-08-01,Summer,,Small
2016,8,Siskiyou,45.0,43376,0.0010374400590188,5.08,,0.0360113870967741,,,,,,,,,,,,,0.0,0.0,,2016-08-01,Summer,1.0374400590188124,Small
2016,8,Solano,506.0,438858,0.0011529925397281,5.771446959677419,2.703160387096774,0.0277272065217391,0.5677056333333333,0.2474812333333333,,,,,,,,,,,0.0,0.0,,2016-08-01,Summer,1.1529925397281124,Large
2016,8,Sonoma,419.0,502547,0.0008337528629163044,0.9389083387096774,1.899913322580645,0.0215482580645161,,0.243321564516129,,,,,,,,,,,0.0,0.0,,2016-08-01,Summer,0.8337528629163043,Large
2016,8,Stanislaus,703.0,539255,0.0013036504065794,9.11741572440945,7.77333929032258,0.0428292419354838,,0.2059445161290322,,,,,,,,,,,0.0,0.0,,2016-08-01,Summer,1.3036504065794476,Large
2016,8,Sutter,113.0,95742,0.0011802552693697,8.067857142857143,,0.0480261451612903,,,,,,,,,,,,,0.0,0.0,,2016-08-01,Summer,1.1802552693697645,Medium
2016,8,Tehama,64.0,63453,0.0010086205537957,8.724527121212121,,0.0566138548387096,,,,,,,,,,,,,0.0,0.0,,2016-08-01,Summer,1.008620553795723,Medium
2016,8,Trinity,,12828,,,,,,,,,,,,,,,,,0.0,0.0,,2016-08-01,Summer,,Small
2016,8,Tulare,697.0,459235,0.0015177414613433,14.1,8.246863548387097,0.0594913524590163,,,,,,,,,,,,,0.0,0.0,,2016-08-01,Summer,1.5177414613433209,Large
2016,8,Tuolumne,52.0,53770,0.0009670820159940488,,,0.0565848571428571,,,,,,,,,,,,,0.0,0.0,,2016-08-01,Summer,0.9670820159940487,Medium
2016,8,Ventura,890.0,847323,0.0010503668612795,11.700495505376344,5.634642387096775,0.0330776903225806,,,,,,,,,,,,,0.0,0.0,,2016-08-01,Summer,1.050366861279583,Large
2016,8,Yolo,251.0,215627,0.0011640471740551,7.625,6.304207483870968,0.0300699032258064,,,,,,,,,,,,,0.0,0.0,,2016-08-01,Summer,1.1640471740551972,Large
2016,8,Yuba,121.0,74952,0.0016143665279111,,,,,,,,,,,,,,,,0.0,0.0,,2016-08-01,Summer,1.6143665279111965,Medium
2016,9,Alameda,1778.0,1650950,0.0010769556921772,10.156837110204082,10.2328907150838,0.0276769382022471,0.5673765762711864,0.4606527405857741,,,,,,,,,,,0.0,0.0,,2016-09-01,Fall,1.0769556921772312,Major
2016,9,Alpine,,1047,,,,,,,,,,,,,,,,,0.0,0.0,,2016-09-01,Fall,,Small
